Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2505_2835,245,Lapwing,Blacksmith,Vanellus,armatus,100.0,50.0,,,100.0,100.0,100.0,,100.0,0.0,100.0,66.7,19,22,86.4
2505_2835,247,Lapwing,"African Wattled",Vanellus,senegallus,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,66.7,0.0,2,22,9.1
2505_2835,251,Sandpiper,Curlew,Calidris,ferruginea,66.7,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2,22,9.1
2505_2835,253,Stint,Little,Calidris,minuta,0.0,0.0,,,0.0,0.0,0.0,,33.3,0.0,0.0,0.0,1,22,4.5
2505_2835,256,,Ruff,Calidris,pugnax,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,1,22,4.5
2505_2835,262,Sandpiper,Marsh,Tringa,stagnatilis,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,1,22,4.5
2505_2835,263,Greenshank,Common,Tringa,nebularia,100.0,0.0,,,0.0,0.0,0.0,,33.3,0.0,0.0,33.3,5,22,22.7
2505_2835,264,Sandpiper,Wood,Tringa,glareola,66.7,50.0,,,0.0,0.0,0.0,,33.3,0.0,0.0,0.0,4,22,18.2
2505_2835,269,Avocet,Pied,Recurvirostra,avosetta,66.7,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2,22,9.1
2505_2835,270,Stilt,Black-winged,Himantopus,himantopus,33.3,0.0,,,0.0,0.0,0.0,,33.3,0.0,0.0,33.3,3,22,13.6
2505_2835,275,Thick-knee,Spotted,Burhinus,capensis,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,1,22,4.5
2505_2835,277,Courser,Temminck's,Cursorius,temminckii,0.0,0.0,,,0.0,50.0,0.0,,0.0,0.0,0.0,0.0,2,22,9.1
2505_2835,282,Pratincole,Black-winged,Glareola,nordmanni,66.7,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,3,22,13.6
2505_2835,311,Pigeon,Speckled,Columba,guinea,66.7,50.0,,,100.0,100.0,100.0,,100.0,0.0,33.3,66.7,16,22,72.7
2505_2835,314,Dove,Red-eyed,Streptopelia,semitorquata,100.0,50.0,,,100.0,100.0,50.0,,100.0,100.0,100.0,33.3,18,22,81.8
2505_2835,316,Dove,"Cape Turtle",Streptopelia,capicola,100.0,100.0,,,100.0,100.0,50.0,,100.0,100.0,100.0,66.7,20,22,90.9
2505_2835,317,Dove,Laughing,Spilopelia,senegalensis,100.0,100.0,,,100.0,100.0,100.0,,100.0,0.0,100.0,66.7,20,22,90.9
2505_2835,318,Dove,Namaqua,Oena,capensis,100.0,50.0,,,100.0,50.0,0.0,,33.3,100.0,100.0,66.7,14,22,63.6
2505_2835,339,Go-away-bird,Grey,Crinifer,concolor,100.0,100.0,,,100.0,100.0,100.0,,100.0,100.0,100.0,100.0,22,22,100.0
2505_2835,341,Cuckoo,African,Cuculus,gularis,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,66.7,33.3,3,22,13.6
2505_2835,343,Cuckoo,Red-chested,Cuculus,solitarius,66.7,50.0,,,0.0,0.0,0.0,,0.0,100.0,100.0,100.0,10,22,45.5
2505_2835,344,Cuckoo,Black,Cuculus,clamosus,66.7,0.0,,,0.0,0.0,0.0,,0.0,0.0,33.3,33.3,4,22,18.2
2505_2835,346,Cuckoo,"Great Spotted",Clamator,glandarius,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,66.7,0.0,2,22,9.1
2505_2835,347,Cuckoo,Levaillant's,Clamator,levaillantii,0.0,0.0,,,0.0,0.0,0.0,,0.0,100.0,33.3,33.3,3,22,13.6
2505_2835,348,Cuckoo,Jacobin,Clamator,jacobinus,66.7,0.0,,,0.0,0.0,0.0,,0.0,0.0,66.7,33.3,5,22,22.7
2505_2835,351,Cuckoo,Klaas's,Chrysococcyx,klaas,0.0,0.0,,,0.0,0.0,0.0,,0.0,100.0,0.0,0.0,1,22,4.5
2505_2835,352,Cuckoo,Diederik,Chrysococcyx,caprius,100.0,50.0,,,0.0,0.0,0.0,,0.0,0.0,100.0,100.0,10,22,45.5
2505_2835,359,Owl,"Western Barn ",Tyto,alba,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,1,22,4.5
2505_2835,364,Owl,"Southern White-faced Scops",Ptilopsis,granti,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,1,22,4.5
2505_2835,365,Owlet,Pearl-spotted,Glaucidium,perlatum,0.0,0.0,,,100.0,0.0,0.0,,33.3,100.0,66.7,33.3,6,22,27.3
2505_2835,378,Swift,Common,Apus,apus,33.3,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,33.3,2,22,9.1
2505_2835,383,Swift,White-rumped,Apus,caffer,66.7,0.0,,,0.0,0.0,0.0,,33.3,0.0,33.3,66.7,6,22,27.3
2505_2835,385,Swift,Little,Apus,affinis,0.0,0.0,,,0.0,0.0,0.0,,0.0,100.0,66.7,66.7,5,22,22.7
2505_2835,387,Swift,"African Palm",Cypsiurus,parvus,0.0,0.0,,,0.0,0.0,0.0,,33.3,0.0,100.0,0.0,4,22,18.2
2505_2835,390,Mousebird,Speckled,Colius,striatus,33.3,0.0,,,100.0,0.0,50.0,,33.3,0.0,100.0,0.0,7,22,31.8
2505_2835,392,Mousebird,Red-faced,Urocolius,indicus,100.0,0.0,,,0.0,25.0,50.0,,66.7,100.0,66.7,66.7,12,22,54.5
2505_2835,399,Kingfisher,Woodland,Halcyon,senegalensis,100.0,50.0,,,0.0,0.0,0.0,,0.0,0.0,33.3,100.0,8,22,36.4
2505_2835,402,Kingfisher,Brown-hooded,Halcyon,albiventris,0.0,0.0,,,100.0,0.0,50.0,,0.0,0.0,0.0,33.3,3,22,13.6
2505_2835,404,Bee-eater,European,Merops,apiaster,100.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,100.0,66.7,8,22,36.4
2505_2835,407,Bee-eater,"Southern Carmine",Merops,nubicoides,66.7,50.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3,22,13.6
