Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2645_3205,427,Hornbill,Crowned,Lophoceros,alboterminatus,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,431,Barbet,Black-collared,Lybius,torquatus,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,438,Tinkerbird,Yellow-rumped,Pogoniulus,bilineatus,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,447,Woodpecker,Golden-tailed,Campethera,abingoni,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,458,Lark,Rufous-naped,Mirafra,africana,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,468,Lark,Flappet,Mirafra,rufocinnamomea,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,493,Swallow,Barn,Hirundo,rustica,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,521,Oriole,Black-headed,Oriolus,larvatus,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,527,Tit,"Southern Black",Melaniparus,niger,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,545,Bulbul,Dark-capped,Pycnonotus,tricolor,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,546,Brownbul,Terrestrial,Phyllastrephus,terrestris,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,551,Greenbul,Sombre,Andropadus,importunus,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,599,Warbler,Willow,Phylloscopus,trochilus,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,621,Crombec,Long-billed,Sylvietta,rufescens,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,625,Apalis,Yellow-breasted,Apalis,flavida,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,627,Camaroptera,Green-backed,Camaroptera,brachyura,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,637,,Neddicky,Cisticola,fulvicapilla,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,647,Cisticola,Croaking,Cisticola,natalensis,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,673,Batis,Chinspot,Batis,molitor,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,682,Flycatcher,"African Paradise",Terpsiphone,viridis,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,699,Pipit,Bushveld,Anthus,caffer,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,704,Longclaw,Yellow-throated,Macronyx,croceus,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,709,Boubou,Southern,Laniarius,ferrugineus,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,715,Tchagra,Black-crowned,Tchagra,senegalus,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,725,Nicator,Eastern,Nicator,gularis,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,731,,Brubru,Nilaus,afer,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,740,Starling,Black-bellied,Notopholia,corusca,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,772,Sunbird,Amethyst,Chalcomitra,amethystina,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,859,Canary,Yellow-fronted,Crithagra,mozambica,,100.0,,,,,,,,,,,1,1,100.0
2645_3205,874,Bunting,Golden-breasted,Emberiza,flaviventris,,100.0,,,,,,,,,,,1,1,100.0
2650_3200,314,Dove,Red-eyed,Streptopelia,semitorquata,,0.0,,100.0,,,,,,,,,1,2,50.0
2650_3200,316,Dove,"Cape Turtle",Streptopelia,capicola,,0.0,,100.0,,,,,,,,,1,2,50.0
2650_3200,321,Dove,"Emerald-spotted Wood",Turtur,chalcospilos,,0.0,,100.0,,,,,,,,,1,2,50.0
2650_3200,390,Mousebird,Speckled,Colius,striatus,,0.0,,100.0,,,,,,,,,1,2,50.0
2650_3200,402,Kingfisher,Brown-hooded,Halcyon,albiventris,,0.0,,100.0,,,,,,,,,1,2,50.0
2650_3200,403,Kingfisher,Striped,Halcyon,chelicuti,,0.0,,100.0,,,,,,,,,1,2,50.0
2650_3200,431,Barbet,Black-collared,Lybius,torquatus,,0.0,,100.0,,,,,,,,,1,2,50.0
2650_3200,517,Drongo,Fork-tailed,Dicrurus,adsimilis,,0.0,,100.0,,,,,,,,,1,2,50.0
2650_3200,545,Bulbul,Dark-capped,Pycnonotus,tricolor,,100.0,,100.0,,,,,,,,,2,2,100.0
2650_3200,551,Greenbul,Sombre,Andropadus,importunus,,0.0,,100.0,,,,,,,,,1,2,50.0
2650_3200,576,Stonechat,African,Saxicola,torquatus,,0.0,,100.0,,,,,,,,,1,2,50.0
2650_3200,673,Batis,Chinspot,Batis,molitor,,0.0,,100.0,,,,,,,,,1,2,50.0
2650_3200,704,Longclaw,Yellow-throated,Macronyx,croceus,,0.0,,100.0,,,,,,,,,1,2,50.0
2650_3200,719,Bushshrike,Orange-breasted,Chlorophoneus,sulfureopectus,,0.0,,100.0,,,,,,,,,1,2,50.0
2650_3200,791,Weaver,Spectacled,Ploceus,ocularis,,0.0,,100.0,,,,,,,,,1,2,50.0
2650_3200,830,Pytilia,Green-winged,Pytilia,melba,,0.0,,100.0,,,,,,,,,1,2,50.0
2650_3200,833,Firefinch,African,Lagonosticta,rubricata,,0.0,,100.0,,,,,,,,,1,2,50.0
2650_3200,839,Waxbill,Blue,Uraeginthus,angolensis,,0.0,,100.0,,,,,,,,,1,2,50.0
2650_3205,6,Grebe,Little,Tachybaptus,ruficollis,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,50,Cormorant,Reed,Microcarbo,africanus,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,54,Heron,Grey,Ardea,cinerea,,100.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,2,11,18.2
2650_3205,63,Heron,Striated,Butorides,striata,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,72,,Hamerkop,Scopus,umbretta,,100.0,0.0,66.7,100.0,,,,0.0,0.0,0.0,,4,11,36.4
2650_3205,77,Stork,Woolly-necked,Ciconia,episcopus,,0.0,0.0,0.0,0.0,,,,0.0,0.0,50.0,,1,11,9.1
2650_3205,84,Ibis,"Hadada ",Bostrychia,hagedash,,0.0,0.0,66.7,0.0,,,,0.0,0.0,50.0,,3,11,27.3
2650_3205,88,Goose,Spur-winged,Plectropterus,gambensis,,0.0,0.0,0.0,0.0,,,,100.0,0.0,0.0,,1,11,9.1
2650_3205,89,Goose,Egyptian,Alopochen,aegyptiaca,,100.0,0.0,33.3,0.0,,,,100.0,0.0,0.0,,3,11,27.3
2650_3205,100,Duck,"White-faced Whistling",Dendrocygna,viduata,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,137,Eagle,Wahlberg's,Hieraaetus,wahlbergi,,0.0,0.0,0.0,0.0,,,,0.0,50.0,0.0,,1,11,9.1
2650_3205,143,Eagle,"Crowned ",Stephanoaetus,coronatus,,0.0,0.0,0.0,100.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,144,Buzzard,Lizard,Kaupifalco,monogrammicus,,0.0,0.0,0.0,0.0,,,,0.0,0.0,50.0,,1,11,9.1
2650_3205,145,Eagle,"Brown Snake ",Circaetus,cinereus,,0.0,100.0,0.0,100.0,,,,0.0,0.0,0.0,,2,11,18.2
2650_3205,149,Eagle,"African Fish",Haliaeetus,vocifer,,0.0,0.0,33.3,100.0,,,,0.0,0.0,0.0,,2,11,18.2
2650_3205,151,,Bateleur,Terathopius,ecaudatus,,0.0,100.0,33.3,0.0,,,,100.0,0.0,50.0,,4,11,36.4
2650_3205,154,Buzzard,Common,Buteo,buteo,,0.0,0.0,0.0,0.0,,,,0.0,0.0,50.0,,1,11,9.1
2650_3205,171,Harrier-Hawk,African,Polyboroides,typus,,0.0,0.0,0.0,0.0,,,,0.0,50.0,50.0,,2,11,18.2
2650_3205,174,Francolin,Crested,Dendroperdix,sephaena,,0.0,0.0,33.3,0.0,,,,0.0,0.0,50.0,,2,11,18.2
2650_3205,183,Spurfowl,Natal,Pternistis,natalensis,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,185,Spurfowl,Swainson's,Pternistis,swainsonii,,0.0,100.0,0.0,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,192,Guineafowl,Helmeted,Numida,meleagris,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,196,Buttonquail,Common,Turnix,sylvaticus,,0.0,0.0,0.0,0.0,,,,0.0,50.0,0.0,,1,11,9.1
2650_3205,203,Crake,Black,Zapornia,flavirostra,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,210,Moorhen,Common,Gallinula,chloropus,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,227,Bustard,Black-bellied,Lissotis,melanogaster,,0.0,0.0,0.0,0.0,,,,0.0,50.0,0.0,,1,11,9.1
2650_3205,228,Jacana,African,Actophilornis,africanus,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,238,Plover,Three-banded,Charadrius,tricollaris,,100.0,0.0,33.3,100.0,,,,100.0,0.0,100.0,,6,11,54.5
2650_3205,259,Sandpiper,Green,Tringa,ochropus,,0.0,0.0,0.0,0.0,,,,0.0,0.0,50.0,,1,11,9.1
2650_3205,263,Greenshank,Common,Tringa,nebularia,,0.0,0.0,0.0,0.0,,,,100.0,0.0,0.0,,1,11,9.1
2650_3205,264,Sandpiper,Wood,Tringa,glareola,,0.0,0.0,0.0,0.0,,,,100.0,0.0,0.0,,1,11,9.1
2650_3205,314,Dove,Red-eyed,Streptopelia,semitorquata,,0.0,0.0,66.7,100.0,,,,0.0,0.0,50.0,,4,11,36.4
2650_3205,316,Dove,"Cape Turtle",Streptopelia,capicola,,0.0,100.0,66.7,100.0,,,,0.0,50.0,100.0,,7,11,63.6
2650_3205,317,Dove,Laughing,Spilopelia,senegalensis,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,319,Dove,Tambourine,Turtur,tympanistria,,0.0,100.0,66.7,0.0,,,,0.0,0.0,0.0,,3,11,27.3
2650_3205,321,Dove,"Emerald-spotted Wood",Turtur,chalcospilos,,100.0,100.0,100.0,100.0,,,,0.0,50.0,100.0,,9,11,81.8
2650_3205,323,Pigeon,"African Green",Treron,calvus,,0.0,0.0,66.7,0.0,,,,0.0,0.0,100.0,,4,11,36.4
2650_3205,337,Turaco,Purple-crested,Gallirex,porphyreolophus,,0.0,100.0,100.0,100.0,,,,100.0,0.0,50.0,,7,11,63.6
2650_3205,343,Cuckoo,Red-chested,Cuculus,solitarius,,0.0,0.0,0.0,0.0,,,,0.0,0.0,100.0,,2,11,18.2
2650_3205,344,Cuckoo,Black,Cuculus,clamosus,,0.0,0.0,0.0,0.0,,,,0.0,0.0,50.0,,1,11,9.1
2650_3205,351,Cuckoo,Klaas's,Chrysococcyx,klaas,,0.0,0.0,33.3,0.0,,,,100.0,0.0,0.0,,2,11,18.2
2650_3205,352,Cuckoo,Diederik,Chrysococcyx,caprius,,0.0,0.0,33.3,0.0,,,,0.0,0.0,50.0,,2,11,18.2
2650_3205,385,Swift,Little,Apus,affinis,,0.0,0.0,0.0,0.0,,,,0.0,50.0,0.0,,1,11,9.1
2650_3205,390,Mousebird,Speckled,Colius,striatus,,0.0,0.0,66.7,100.0,,,,0.0,0.0,50.0,,4,11,36.4
2650_3205,392,Mousebird,Red-faced,Urocolius,indicus,,0.0,0.0,66.7,100.0,,,,0.0,100.0,100.0,,7,11,63.6
2650_3205,394,Kingfisher,Pied,Ceryle,rudis,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,395,Kingfisher,Giant,Megaceryle,maxima,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,397,Kingfisher,Malachite,Corythornis,cristatus,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,398,Kingfisher,"African Pygmy",Ispidina,picta,,0.0,100.0,0.0,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,399,Kingfisher,Woodland,Halcyon,senegalensis,,0.0,0.0,0.0,0.0,,,,0.0,0.0,50.0,,1,11,9.1
2650_3205,402,Kingfisher,Brown-hooded,Halcyon,albiventris,,0.0,0.0,66.7,100.0,,,,100.0,0.0,0.0,,4,11,36.4
2650_3205,403,Kingfisher,Striped,Halcyon,chelicuti,,0.0,100.0,33.3,100.0,,,,0.0,0.0,0.0,,3,11,27.3
2650_3205,404,Bee-eater,European,Merops,apiaster,,100.0,0.0,33.3,0.0,,,,0.0,50.0,0.0,,3,11,27.3
2650_3205,409,Bee-eater,White-fronted,Merops,bullockoides,,0.0,0.0,66.7,100.0,,,,0.0,0.0,0.0,,3,11,27.3
2650_3205,410,Bee-eater,Little,Merops,pusillus,,0.0,100.0,66.7,100.0,,,,0.0,0.0,0.0,,4,11,36.4
2650_3205,418,Hoopoe,African,Upupa,africana,,0.0,0.0,66.7,0.0,,,,0.0,0.0,0.0,,2,11,18.2
2650_3205,419,"Wood Hoopoe","Green ",Phoeniculus,purpureus,,0.0,0.0,33.3,100.0,,,,0.0,50.0,50.0,,4,11,36.4
2650_3205,421,Scimitarbill,Common,Rhinopomastus,cyanomelas,,100.0,0.0,100.0,100.0,,,,0.0,0.0,50.0,,6,11,54.5
2650_3205,422,Hornbill,Trumpeter,Bycanistes,bucinator,,0.0,0.0,66.7,100.0,,,,0.0,50.0,50.0,,5,11,45.5
2650_3205,427,Hornbill,Crowned,Lophoceros,alboterminatus,,0.0,0.0,66.7,100.0,,,,0.0,50.0,0.0,,4,11,36.4
2650_3205,431,Barbet,Black-collared,Lybius,torquatus,,100.0,0.0,100.0,100.0,,,,0.0,0.0,50.0,,6,11,54.5
2650_3205,432,Barbet,"Acacia Pied",Tricholaema,leucomelas,,0.0,0.0,0.0,100.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,433,Barbet,White-eared,Stactolaema,leucotis,,0.0,0.0,66.7,100.0,,,,0.0,0.0,0.0,,3,11,27.3
2650_3205,436,Tinkerbird,Red-fronted,Pogoniulus,pusillus,,0.0,0.0,33.3,100.0,,,,0.0,0.0,0.0,,2,11,18.2
2650_3205,438,Tinkerbird,Yellow-rumped,Pogoniulus,bilineatus,,0.0,0.0,100.0,0.0,,,,0.0,0.0,0.0,,3,11,27.3
2650_3205,439,Barbet,Crested,Trachyphonus,vaillantii,,0.0,0.0,33.3,0.0,,,,0.0,0.0,100.0,,3,11,27.3
2650_3205,440,Honeyguide,Greater,Indicator,indicator,,100.0,0.0,0.0,0.0,,,,100.0,0.0,0.0,,2,11,18.2
2650_3205,442,Honeyguide,Lesser,Indicator,minor,,0.0,0.0,33.3,0.0,,,,0.0,0.0,50.0,,2,11,18.2
2650_3205,447,Woodpecker,Golden-tailed,Campethera,abingoni,,100.0,0.0,66.7,100.0,,,,0.0,0.0,0.0,,4,11,36.4
2650_3205,450,Woodpecker,Cardinal,Dendropicos,fuscescens,,0.0,0.0,66.7,100.0,,,,100.0,0.0,0.0,,4,11,36.4
2650_3205,451,Woodpecker,Bearded,Chloropicus,namaquus,,0.0,0.0,33.3,100.0,,,,0.0,0.0,0.0,,2,11,18.2
2650_3205,460,Lark,Sabota,Calendulauda,sabota,,0.0,0.0,0.0,100.0,,,,100.0,0.0,0.0,,2,11,18.2
2650_3205,468,Lark,Flappet,Mirafra,rufocinnamomea,,0.0,0.0,0.0,0.0,,,,0.0,50.0,0.0,,1,11,9.1
2650_3205,493,Swallow,Barn,Hirundo,rustica,,100.0,100.0,66.7,0.0,,,,0.0,0.0,0.0,,4,11,36.4
2650_3205,496,Swallow,Wire-tailed,Hirundo,smithii,,0.0,0.0,33.3,100.0,,,,0.0,0.0,0.0,,2,11,18.2
2650_3205,499,Swallow,Grey-rumped,Pseudhirundo,griseopyga,,0.0,0.0,66.7,0.0,,,,0.0,0.0,0.0,,2,11,18.2
2650_3205,503,Swallow,"Lesser Striped",Cecropis,abyssinica,,0.0,0.0,0.0,0.0,,,,100.0,100.0,0.0,,3,11,27.3
2650_3205,513,Cuckooshrike,Black,Campephaga,flava,,0.0,0.0,66.7,100.0,,,,100.0,0.0,0.0,,4,11,36.4
2650_3205,517,Drongo,Fork-tailed,Dicrurus,adsimilis,,0.0,100.0,100.0,100.0,,,,0.0,100.0,50.0,,8,11,72.7
2650_3205,518,Drongo,"Common Square-tailed",Dicrurus,ludwigii,,0.0,0.0,33.3,100.0,,,,0.0,0.0,0.0,,2,11,18.2
2650_3205,521,Oriole,Black-headed,Oriolus,larvatus,,100.0,100.0,66.7,100.0,,,,100.0,0.0,0.0,,6,11,54.5
2650_3205,527,Tit,"Southern Black",Melaniparus,niger,,0.0,100.0,66.7,100.0,,,,0.0,0.0,0.0,,4,11,36.4
2650_3205,533,Babbler,Arrow-marked,Turdoides,jardineii,,0.0,0.0,66.7,100.0,,,,0.0,0.0,50.0,,4,11,36.4
2650_3205,545,Bulbul,Dark-capped,Pycnonotus,tricolor,,100.0,100.0,100.0,100.0,,,,100.0,50.0,100.0,,10,11,90.9
2650_3205,546,Brownbul,Terrestrial,Phyllastrephus,terrestris,,0.0,0.0,66.7,100.0,,,,0.0,0.0,0.0,,3,11,27.3
2650_3205,550,Greenbul,Yellow-bellied,Chlorocichla,flaviventris,,0.0,0.0,66.7,0.0,,,,0.0,0.0,0.0,,2,11,18.2
2650_3205,551,Greenbul,Sombre,Andropadus,importunus,,100.0,100.0,100.0,100.0,,,,100.0,0.0,50.0,,8,11,72.7
2650_3205,552,Thrush,Kurrichane,Turdus,libonyana,,0.0,0.0,33.3,100.0,,,,0.0,0.0,50.0,,3,11,27.3
2650_3205,579,Robin-Chat,Red-capped,Cossypha,natalensis,,0.0,0.0,33.3,100.0,,,,0.0,0.0,0.0,,2,11,18.2
2650_3205,580,Robin-Chat,White-browed,Cossypha,heuglini,,0.0,0.0,66.7,100.0,,,,0.0,0.0,0.0,,3,11,27.3
2650_3205,582,Robin-Chat,White-throated,Cossypha,humeralis,,0.0,0.0,66.7,100.0,,,,0.0,0.0,0.0,,3,11,27.3
2650_3205,588,"Scrub Robin",White-browed,Cercotrichas,leucophrys,,100.0,100.0,100.0,100.0,,,,100.0,0.0,50.0,,8,11,72.7
2650_3205,599,Warbler,Willow,Phylloscopus,trochilus,,0.0,0.0,0.0,0.0,,,,0.0,0.0,50.0,,1,11,9.1
2650_3205,601,Eremomela,Burnt-necked,Eremomela,usticollis,,0.0,0.0,0.0,0.0,,,,0.0,0.0,50.0,,1,11,9.1
2650_3205,604,Warbler,"Lesser Swamp ",Acrocephalus,gracilirostris,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,607,Warbler,Marsh,Acrocephalus,palustris,,0.0,0.0,66.7,0.0,,,,0.0,0.0,0.0,,2,11,18.2
2650_3205,609,Warbler,"Little Rush",Bradypterus,baboecala,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,621,Crombec,Long-billed,Sylvietta,rufescens,,100.0,0.0,66.7,100.0,,,,0.0,0.0,0.0,,4,11,36.4
2650_3205,624,Apalis,Rudd's,Apalis,ruddi,,0.0,0.0,0.0,100.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,625,Apalis,Yellow-breasted,Apalis,flavida,,0.0,0.0,33.3,100.0,,,,0.0,0.0,0.0,,2,11,18.2
2650_3205,627,Camaroptera,Green-backed,Camaroptera,brachyura,,100.0,0.0,100.0,100.0,,,,0.0,0.0,50.0,,6,11,54.5
2650_3205,629,Cisticola,Zitting,Cisticola,juncidis,,0.0,0.0,33.3,0.0,,,,0.0,0.0,50.0,,2,11,18.2
2650_3205,642,Cisticola,Rattling,Cisticola,chiniana,,100.0,100.0,66.7,100.0,,,,100.0,50.0,100.0,,9,11,81.8
2650_3205,644,Cisticola,Red-faced,Cisticola,erythrops,,0.0,0.0,66.7,100.0,,,,0.0,0.0,100.0,,5,11,45.5
2650_3205,649,Prinia,Tawny-flanked,Prinia,subflava,,100.0,100.0,100.0,100.0,,,,0.0,100.0,100.0,,10,11,90.9
2650_3205,654,Flycatcher,Spotted,Muscicapa,striata,,0.0,100.0,0.0,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,656,Flycatcher,Ashy,Muscicapa,caerulescens,,0.0,0.0,0.0,100.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,657,Tit-Flycatcher,Grey,Myioparus,plumbeus,,0.0,0.0,66.7,100.0,,,,0.0,0.0,0.0,,3,11,27.3
2650_3205,662,Flycatcher,Pale,Melaenornis,pallidus,,0.0,0.0,33.3,100.0,,,,0.0,0.0,0.0,,2,11,18.2
2650_3205,664,Flycatcher,"Southern Black",Melaenornis,pammelaina,,0.0,100.0,0.0,0.0,,,,100.0,0.0,50.0,,3,11,27.3
2650_3205,673,Batis,Chinspot,Batis,molitor,,0.0,100.0,100.0,100.0,,,,100.0,0.0,0.0,,6,11,54.5
2650_3205,680,Flycatcher,"Blue-mantled Crested",Trochocercus,cyanomelas,,0.0,0.0,0.0,100.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,682,Flycatcher,"African Paradise",Terpsiphone,viridis,,0.0,100.0,66.7,100.0,,,,100.0,0.0,0.0,,5,11,45.5
2650_3205,685,Wagtail,"African Pied",Motacilla,aguimp,,0.0,0.0,66.7,100.0,,,,100.0,0.0,0.0,,4,11,36.4
2650_3205,692,Pipit,African,Anthus,cinnamomeus,,0.0,0.0,0.0,0.0,,,,0.0,50.0,0.0,,1,11,9.1
2650_3205,699,Pipit,Bushveld,Anthus,caffer,,0.0,100.0,0.0,100.0,,,,0.0,0.0,0.0,,2,11,18.2
2650_3205,704,Longclaw,Yellow-throated,Macronyx,croceus,,0.0,0.0,0.0,0.0,,,,0.0,0.0,100.0,,2,11,18.2
2650_3205,707,Fiscal,"Southern ",Lanius,collaris,,0.0,100.0,33.3,100.0,,,,0.0,0.0,0.0,,3,11,27.3
2650_3205,708,Shrike,Red-backed,Lanius,collurio,,100.0,100.0,0.0,0.0,,,,0.0,0.0,50.0,,3,11,27.3
2650_3205,709,Boubou,Southern,Laniarius,ferrugineus,,0.0,100.0,100.0,100.0,,,,0.0,50.0,0.0,,6,11,54.5
2650_3205,712,Puffback,Black-backed,Dryoscopus,cubla,,100.0,100.0,100.0,100.0,,,,100.0,0.0,0.0,,7,11,63.6
2650_3205,714,Tchagra,Brown-crowned,Tchagra,australis,,0.0,100.0,100.0,0.0,,,,0.0,0.0,0.0,,4,11,36.4
2650_3205,715,Tchagra,Black-crowned,Tchagra,senegalus,,100.0,100.0,100.0,100.0,,,,0.0,0.0,0.0,,6,11,54.5
2650_3205,719,Bushshrike,Orange-breasted,Chlorophoneus,sulfureopectus,,100.0,100.0,66.7,100.0,,,,0.0,50.0,50.0,,7,11,63.6
2650_3205,721,Bushshrike,Gorgeous,Telophorus,viridis,,0.0,0.0,33.3,100.0,,,,100.0,0.0,50.0,,4,11,36.4
2650_3205,723,Bushshrike,Grey-headed,Malaconotus,blanchoti,,0.0,100.0,66.7,100.0,,,,0.0,0.0,0.0,,4,11,36.4
2650_3205,725,Nicator,Eastern,Nicator,gularis,,100.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,727,Helmetshrike,White-crested,Prionops,plumatus,,0.0,0.0,100.0,100.0,,,,100.0,0.0,0.0,,5,11,45.5
2650_3205,728,Helmetshrike,Retz's,Prionops,retzii,,0.0,0.0,0.0,0.0,,,,0.0,0.0,100.0,,2,11,18.2
2650_3205,731,,Brubru,Nilaus,afer,,0.0,100.0,66.7,0.0,,,,100.0,0.0,50.0,,5,11,45.5
2650_3205,734,Myna,Common,Acridotheres,tristis,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,736,Starling,Violet-backed,Cinnyricinclus,leucogaster,,0.0,0.0,100.0,100.0,,,,0.0,0.0,50.0,,5,11,45.5
2650_3205,737,Starling,Cape,Lamprotornis,nitens,,0.0,0.0,33.3,100.0,,,,0.0,0.0,50.0,,3,11,27.3
2650_3205,748,Oxpecker,Red-billed,Buphagus,erythrorynchus,,0.0,0.0,66.7,100.0,,,,0.0,0.0,0.0,,3,11,27.3
2650_3205,755,Sunbird,Marico,Cinnyris,mariquensis,,0.0,0.0,0.0,100.0,,,,0.0,0.0,50.0,,2,11,18.2
2650_3205,756,Sunbird,Purple-banded,Cinnyris,bifasciatus,,0.0,0.0,0.0,0.0,,,,0.0,50.0,0.0,,1,11,9.1
2650_3205,763,Sunbird,White-bellied,Cinnyris,talatala,,0.0,0.0,66.7,100.0,,,,100.0,50.0,100.0,,7,11,63.6
2650_3205,765,Sunbird,Grey,Cyanomitra,veroxii,,0.0,0.0,0.0,100.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,771,Sunbird,Collared,Hedydipna,collaris,,0.0,0.0,100.0,100.0,,,,0.0,0.0,100.0,,6,11,54.5
2650_3205,774,Sunbird,Scarlet-chested,Chalcomitra,senegalensis,,0.0,0.0,33.3,100.0,,,,0.0,0.0,100.0,,4,11,36.4
2650_3205,784,Sparrow,House,Passer,domesticus,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,788,Sparrow,"Yellow-throated Bush",Gymnoris,superciliaris,,0.0,0.0,66.7,100.0,,,,0.0,0.0,0.0,,3,11,27.3
2650_3205,790,Weaver,Dark-backed,Ploceus,bicolor,,0.0,0.0,66.7,100.0,,,,100.0,0.0,0.0,,4,11,36.4
2650_3205,791,Weaver,Spectacled,Ploceus,ocularis,,0.0,0.0,66.7,100.0,,,,100.0,0.0,50.0,,5,11,45.5
2650_3205,792,Weaver,"Lesser Masked",Ploceus,intermedius,,0.0,0.0,0.0,0.0,,,,0.0,50.0,50.0,,2,11,18.2
2650_3205,797,Weaver,Village,Ploceus,cucullatus,,0.0,0.0,66.7,0.0,,,,0.0,50.0,50.0,,4,11,36.4
2650_3205,800,Weaver,Yellow,Ploceus,subaureus,,0.0,0.0,0.0,0.0,,,,0.0,0.0,50.0,,1,11,9.1
2650_3205,804,Weaver,Thick-billed,Amblyospiza,albifrons,,0.0,0.0,33.3,0.0,,,,0.0,0.0,100.0,,3,11,27.3
2650_3205,805,Quelea,Red-billed,Quelea,quelea,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,808,Bishop,"Southern Red",Euplectes,orix,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,814,Widowbird,White-winged,Euplectes,albonotatus,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,823,Mannikin,Bronze,Spermestes,cucullata,,0.0,0.0,66.7,100.0,,,,0.0,0.0,0.0,,3,11,27.3
2650_3205,830,Pytilia,Green-winged,Pytilia,melba,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,833,Firefinch,African,Lagonosticta,rubricata,,0.0,0.0,33.3,0.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,837,Firefinch,Red-billed,Lagonosticta,senegala,,0.0,0.0,0.0,100.0,,,,0.0,0.0,0.0,,1,11,9.1
2650_3205,839,Waxbill,Blue,Uraeginthus,angolensis,,0.0,0.0,100.0,100.0,,,,100.0,0.0,0.0,,5,11,45.5
