Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
2445_2000,630,Cisticola,Desert,Cisticola,aridulus,0.0,,0.0,0.0,,,50.0,50.0,40.0,0.0,0.0,,4,18,22.2
2445_2000,650,Prinia,Black-chested,Prinia,flavicans,100.0,,50.0,50.0,,,50.0,50.0,100.0,100.0,100.0,,14,18,77.8
2445_2000,658,Warbler,Chestnut-vented,Curruca,subcoerulea,100.0,,50.0,50.0,,,0.0,50.0,80.0,100.0,100.0,,12,18,66.7
2445_2000,661,Flycatcher,Marico,Melaenornis,mariquensis,100.0,,0.0,100.0,,,100.0,100.0,100.0,0.0,100.0,,15,18,83.3
2445_2000,663,Flycatcher,Chat,Melaenornis,infuscatus,66.7,,50.0,0.0,,,100.0,100.0,60.0,0.0,100.0,,11,18,61.1
2445_2000,674,Batis,Pririt,Batis,pririt,0.0,,0.0,0.0,,,0.0,0.0,80.0,0.0,0.0,,4,18,22.2
2445_2000,692,Pipit,African,Anthus,cinnamomeus,66.7,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,2,18,11.1
2445_2000,695,Pipit,Buffy,Anthus,vaalensis,33.3,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,1,18,5.6
2445_2000,706,Shrike,"Lesser Grey",Lanius,minor,100.0,,50.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,4,18,22.2
2445_2000,707,Fiscal,"Southern ",Lanius,collaris,33.3,,50.0,100.0,,,50.0,100.0,80.0,0.0,100.0,,12,18,66.7
2445_2000,711,Shrike,Crimson-breasted,Laniarius,atrococcineus,66.7,,0.0,50.0,,,50.0,50.0,60.0,0.0,0.0,,8,18,44.4
2445_2000,731,,Brubru,Nilaus,afer,66.7,,0.0,50.0,,,0.0,0.0,0.0,0.0,0.0,,3,18,16.7
2445_2000,735,Starling,Wattled,Creatophora,cinerea,0.0,,0.0,50.0,,,0.0,0.0,0.0,0.0,0.0,,1,18,5.6
2445_2000,737,Starling,Cape,Lamprotornis,nitens,100.0,,0.0,100.0,,,100.0,100.0,100.0,100.0,100.0,,16,18,88.9
2445_2000,743,Starling,Burchell's,Lamprotornis,australis,100.0,,100.0,0.0,,,50.0,0.0,20.0,0.0,0.0,,7,18,38.9
2445_2000,780,Sparrow-Weaver,"White-browed ",Plocepasser,mahali,100.0,,50.0,100.0,,,100.0,100.0,100.0,100.0,0.0,,16,18,88.9
2445_2000,783,Weaver,Sociable,Philetairus,socius,66.7,,100.0,100.0,,,50.0,100.0,60.0,100.0,100.0,,14,18,77.8
2445_2000,786,Sparrow,Cape,Passer,melanurus,33.3,,50.0,50.0,,,100.0,50.0,60.0,100.0,100.0,,11,18,61.1
2445_2000,789,Weaver,"Scaly-feathered ",Sporopipes,squamifrons,100.0,,100.0,50.0,,,50.0,100.0,100.0,100.0,100.0,,16,18,88.9
2445_2000,803,Weaver,"Southern Masked ",Ploceus,velatus,0.0,,0.0,50.0,,,50.0,50.0,0.0,0.0,0.0,,3,18,16.7
2445_2000,805,Quelea,Red-billed,Quelea,quelea,0.0,,0.0,0.0,,,50.0,0.0,40.0,0.0,0.0,,3,18,16.7
2445_2000,820,Finch,Red-headed,Amadina,erythrocephala,33.3,,0.0,100.0,,,50.0,0.0,80.0,0.0,100.0,,9,18,50.0
2445_2000,840,Waxbill,Violet-eared,Granatina,granatina,33.3,,0.0,0.0,,,0.0,0.0,20.0,0.0,0.0,,2,18,11.1
2445_2000,847,Whydah,Shaft-tailed,Vidua,regia,66.7,,0.0,50.0,,,0.0,0.0,0.0,0.0,0.0,,3,18,16.7
2445_2000,860,Canary,Black-throated,Crithagra,atrogularis,0.0,,0.0,0.0,,,0.0,0.0,20.0,0.0,0.0,,1,18,5.6
2445_2000,866,Canary,Yellow,Crithagra,flaviventris,100.0,,100.0,100.0,,,50.0,50.0,100.0,100.0,100.0,,16,18,88.9
2445_2000,871,Bunting,Lark-like,Emberiza,impetuani,0.0,,0.0,0.0,,,0.0,50.0,0.0,0.0,0.0,,1,18,5.6
2445_2000,1035,Korhaan,"Northern Black",Afrotis,afraoides,33.3,,50.0,50.0,,,0.0,0.0,0.0,0.0,0.0,,3,18,16.7
2445_2000,1183,Lark,"Eastern Clapper",Mirafra,fasciolata,0.0,,0.0,50.0,,,0.0,0.0,0.0,0.0,0.0,,1,18,5.6
2445_2000,4142,Sparrow,"Southern Grey-headed",Passer,diffusus,100.0,,50.0,50.0,,,0.0,50.0,80.0,0.0,100.0,,11,18,61.1
2450_2000,1,Ostrich,Common,Struthio,camelus,,,0.0,,,,,50.0,,,,,1,3,33.3
2450_2000,107,Vulture,White-backed,Gyps,africanus,,,100.0,,,,,0.0,,,,,1,3,33.3
2450_2000,122,Kestrel,Greater,Falco,rupicoloides,,,0.0,,,,,100.0,,,,,2,3,66.7
2450_2000,126,Falcon,Pygmy,Polihierax,semitorquatus,,,100.0,,,,,0.0,,,,,1,3,33.3
2450_2000,165,Goshawk,"Pale Chanting",Melierax,canorus,,,100.0,,,,,50.0,,,,,2,3,66.7
2450_2000,316,Dove,"Cape Turtle",Streptopelia,capicola,,,100.0,,,,,100.0,,,,,3,3,100.0
2450_2000,459,Lark,Fawn-colored,Calendulauda,africanoides,,,100.0,,,,,100.0,,,,,3,3,100.0
2450_2000,460,Lark,Sabota,Calendulauda,sabota,,,0.0,,,,,50.0,,,,,1,3,33.3
2450_2000,517,Drongo,Fork-tailed,Dicrurus,adsimilis,,,0.0,,,,,50.0,,,,,1,3,33.3
2450_2000,531,Tit,"Cape Penduline",Anthoscopus,minutus,,,100.0,,,,,0.0,,,,,1,3,33.3
2450_2000,575,Chat,"Ant-eating ",Myrmecocichla,formicivora,,,100.0,,,,,100.0,,,,,3,3,100.0
2450_2000,586,"Scrub Robin",Kalahari,Cercotrichas,paena,,,0.0,,,,,100.0,,,,,2,3,66.7
2450_2000,650,Prinia,Black-chested,Prinia,flavicans,,,100.0,,,,,0.0,,,,,1,3,33.3
2450_2000,661,Flycatcher,Marico,Melaenornis,mariquensis,,,0.0,,,,,100.0,,,,,2,3,66.7
2450_2000,663,Flycatcher,Chat,Melaenornis,infuscatus,,,0.0,,,,,100.0,,,,,2,3,66.7
2450_2000,707,Fiscal,"Southern ",Lanius,collaris,,,0.0,,,,,100.0,,,,,2,3,66.7
2450_2000,737,Starling,Cape,Lamprotornis,nitens,,,100.0,,,,,100.0,,,,,3,3,100.0
2450_2000,783,Weaver,Sociable,Philetairus,socius,,,100.0,,,,,100.0,,,,,3,3,100.0
2450_2000,786,Sparrow,Cape,Passer,melanurus,,,100.0,,,,,0.0,,,,,1,3,33.3
2450_2000,789,Weaver,"Scaly-feathered ",Sporopipes,squamifrons,,,100.0,,,,,50.0,,,,,2,3,66.7
2450_2000,803,Weaver,"Southern Masked ",Ploceus,velatus,,,100.0,,,,,50.0,,,,,2,3,66.7
2450_2000,847,Whydah,Shaft-tailed,Vidua,regia,,,100.0,,,,,0.0,,,,,1,3,33.3
2450_2000,866,Canary,Yellow,Crithagra,flaviventris,,,0.0,,,,,50.0,,,,,1,3,33.3
2450_2000,1035,Korhaan,"Northern Black",Afrotis,afraoides,,,100.0,,,,,100.0,,,,,3,3,100.0
2450_2005,1,Ostrich,Common,Struthio,camelus,100.0,50.0,50.0,60.0,100.0,,100.0,100.0,75.0,50.0,0.0,100.0,19,26,73.1
2450_2005,6,Grebe,Little,Tachybaptus,ruficollis,25.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1,26,3.8
2450_2005,61,Egret,"Western Cattle",Bubulcus,ibis,50.0,0.0,50.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,26,11.5
2450_2005,78,Stork,Abdim's,Ciconia,abdimii,50.0,50.0,0.0,20.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4,26,15.4
2450_2005,80,Stork,White,Ciconia,ciconia,0.0,50.0,0.0,40.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3,26,11.5
2450_2005,105,,Secretarybird,Sagittarius,serpentarius,75.0,50.0,50.0,60.0,0.0,,0.0,0.0,0.0,100.0,0.0,0.0,10,26,38.5
2450_2005,107,Vulture,White-backed,Gyps,africanus,50.0,50.0,50.0,60.0,0.0,,0.0,0.0,75.0,50.0,0.0,100.0,12,26,46.2
2450_2005,108,Vulture,Lappet-faced,Torgos,tracheliotos,0.0,50.0,50.0,40.0,100.0,,0.0,0.0,0.0,0.0,0.0,100.0,6,26,23.1
2450_2005,114,Falcon,Lanner,Falco,biarmicus,100.0,100.0,100.0,80.0,100.0,,100.0,0.0,100.0,100.0,100.0,100.0,23,26,88.5
2450_2005,117,Falcon,Red-necked,Falco,chicquera,25.0,0.0,0.0,0.0,0.0,,0.0,50.0,0.0,0.0,0.0,0.0,2,26,7.7
