Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
3015_2820,805,Quelea,Red-billed,Quelea,quelea,,100.0,,50.0,,,,0.0,,,,,2,4,50.0
3015_2820,808,Bishop,"Southern Red",Euplectes,orix,,0.0,,50.0,,,,0.0,,,,,1,4,25.0
3015_2820,810,Bishop,Yellow,Euplectes,capensis,,100.0,,100.0,,,,0.0,,,,,3,4,75.0
3015_2820,813,Widowbird,Red-collared,Euplectes,ardens,,100.0,,100.0,,,,0.0,,,,,3,4,75.0
3015_2820,816,Widowbird,Fan-tailed,Euplectes,axillaris,,100.0,,0.0,,,,0.0,,,,,1,4,25.0
3015_2820,818,Widowbird,Long-tailed,Euplectes,progne,,100.0,,100.0,,,,0.0,,,,,3,4,75.0
3015_2820,843,Waxbill,Common,Estrilda,astrild,,100.0,,100.0,,,,0.0,,,,,3,4,75.0
3015_2820,844,,Quailfinch,Ortygospiza,atricollis,,0.0,,100.0,,,,0.0,,,,,2,4,50.0
3015_2820,846,Whydah,Pin-tailed,Vidua,macroura,,100.0,,0.0,,,,0.0,,,,,1,4,25.0
3015_2820,857,Canary,Cape,Serinus,canicollis,,0.0,,100.0,,,,0.0,,,,,2,4,50.0
3015_2820,867,Seedeater,Streaky-headed,Crithagra,gularis,,100.0,,100.0,,,,0.0,,,,,3,4,75.0
3015_2820,872,Bunting,Cinnamon-breasted,Emberiza,tahapisi,,100.0,,0.0,,,,0.0,,,,,1,4,25.0
3015_2820,873,Bunting,Cape,Emberiza,capensis,,100.0,,100.0,,,,100.0,,,,,4,4,100.0
3015_2820,1049,Prinia,Drakensberg,Prinia,hypoxantha,,0.0,,50.0,,,,0.0,,,,,1,4,25.0
3015_2820,1172,White-eye,Cape,Zosterops,virens,,0.0,,50.0,,,,0.0,,,,,1,4,25.0
3015_2820,4139,Prinia,Karoo,Prinia,maculosa,,0.0,,50.0,,,,0.0,,,,,1,4,25.0
3015_2820,4142,Sparrow,"Southern Grey-headed",Passer,diffusus,,100.0,,100.0,,,,0.0,,,,,3,4,75.0
3015_2820,10877,Pipit,Nicholson's,Anthus,nicholsoni,,0.0,,50.0,,,,0.0,,,,,1,4,25.0
3015_2825,55,Heron,Black-headed,Ardea,melanocephala,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,61,Egret,"Western Cattle",Bubulcus,ibis,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,84,Ibis,"Hadada ",Bostrychia,hagedash,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,88,Goose,Spur-winged,Plectropterus,gambensis,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,89,Goose,Egyptian,Alopochen,aegyptiaca,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,96,Duck,Yellow-billed,Anas,undulata,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,123,Kestrel,Rock,Falco,rupicolus,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,214,Crane,"Grey Crowned",Balearica,regulorum,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,245,Lapwing,Blacksmith,Vanellus,armatus,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,316,Dove,"Cape Turtle",Streptopelia,capicola,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,495,Swallow,White-throated,Hirundo,albigularis,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,502,Swallow,"Greater Striped",Cecropis,cucullata,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,517,Drongo,Fork-tailed,Dicrurus,adsimilis,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,522,Crow,Pied,Corvus,albus,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,523,Crow,Cape,Corvus,capensis,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,686,Wagtail,Cape,Motacilla,capensis,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,692,Pipit,African,Anthus,cinnamomeus,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,703,Longclaw,Cape,Macronyx,capensis,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,707,Fiscal,"Southern ",Lanius,collaris,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,746,Starling,Pied,Lamprotornis,bicolor,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,799,Weaver,Cape,Ploceus,capensis,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,808,Bishop,"Southern Red",Euplectes,orix,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,818,Widowbird,Long-tailed,Euplectes,progne,,,,,,,,,,,100.0,,1,1,100.0
3015_2825,857,Canary,Cape,Serinus,canicollis,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,47,Cormorant,"White-breasted ",Phalacrocorax,lucidus,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,54,Heron,Grey,Ardea,cinerea,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,55,Heron,Black-headed,Ardea,melanocephala,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,61,Egret,"Western Cattle",Bubulcus,ibis,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,84,Ibis,"Hadada ",Bostrychia,hagedash,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,88,Goose,Spur-winged,Plectropterus,gambensis,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,89,Goose,Egyptian,Alopochen,aegyptiaca,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,96,Duck,Yellow-billed,Anas,undulata,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,105,,Secretarybird,Sagittarius,serpentarius,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,114,Falcon,Lanner,Falco,biarmicus,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,123,Kestrel,Rock,Falco,rupicolus,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,129,Kite,Yellow-billed,Milvus,aegyptius,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,167,Harrier,"African Marsh",Circus,ranivorus,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,219,Bustard,Denham's,Neotis,denhami,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,245,Lapwing,Blacksmith,Vanellus,armatus,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,495,Swallow,White-throated,Hirundo,albigularis,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,502,Swallow,"Greater Striped",Cecropis,cucullata,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,523,Crow,Cape,Corvus,capensis,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,524,Raven,White-necked,Corvus,albicollis,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,692,Pipit,African,Anthus,cinnamomeus,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,703,Longclaw,Cape,Macronyx,capensis,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,707,Fiscal,"Southern ",Lanius,collaris,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,746,Starling,Pied,Lamprotornis,bicolor,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,808,Bishop,"Southern Red",Euplectes,orix,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,818,Widowbird,Long-tailed,Euplectes,progne,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,843,Waxbill,Common,Estrilda,astrild,,,,,,,,,,,100.0,,1,1,100.0
3015_2830,857,Canary,Cape,Serinus,canicollis,,,,,,,,,,,100.0,,1,1,100.0
3020_2820,445,Woodpecker,Ground,Geocolaptes,olivaceus,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,502,Swallow,"Greater Striped",Cecropis,cucullata,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,506,Martin,Rock,Ptyonoprogne,fuligula,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,523,Crow,Cape,Corvus,capensis,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,545,Bulbul,Dark-capped,Pycnonotus,tricolor,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,559,Thrush,"Cape Rock ",Monticola,rupestris,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,564,Wheatear,Mountain,Myrmecocichla,monticola,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,569,Chat,Buff-streaked,Campicoloides,bifasciatus,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,576,Stonechat,African,Saxicola,torquatus,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,581,Robin-Chat,Cape,Cossypha,caffra,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,618,Grassbird,Cape,Sphenoeacus,afer,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,639,Cisticola,Wailing,Cisticola,lais,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,646,Cisticola,Levaillant's,Cisticola,tinniens,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,703,Longclaw,Cape,Macronyx,capensis,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,707,Fiscal,"Southern ",Lanius,collaris,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,810,Bishop,Yellow,Euplectes,capensis,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,818,Widowbird,Long-tailed,Euplectes,progne,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,838,Waxbill,Orange-breasted,Amandava,subflava,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,843,Waxbill,Common,Estrilda,astrild,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,844,,Quailfinch,Ortygospiza,atricollis,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,857,Canary,Cape,Serinus,canicollis,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,863,Canary,Brimstone,Crithagra,sulphurata,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,873,Bunting,Cape,Emberiza,capensis,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,1172,White-eye,Cape,Zosterops,virens,,,,100.0,,,,,,,,,1,1,100.0
3020_2820,10877,Pipit,Nicholson's,Anthus,nicholsoni,,,,100.0,,,,,,,,,1,1,100.0
3025_2825,6,Grebe,Little,Tachybaptus,ruficollis,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,55,Heron,Black-headed,Ardea,melanocephala,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,61,Egret,"Western Cattle",Bubulcus,ibis,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,81,Ibis,"African Sacred",Threskiornis,aethiopicus,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,84,Ibis,"Hadada ",Bostrychia,hagedash,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,105,,Secretarybird,Sagittarius,serpentarius,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,114,Falcon,Lanner,Falco,biarmicus,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,214,Crane,"Grey Crowned",Balearica,regulorum,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,245,Lapwing,Blacksmith,Vanellus,armatus,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,316,Dove,"Cape Turtle",Streptopelia,capicola,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,502,Swallow,"Greater Striped",Cecropis,cucullata,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,506,Martin,Rock,Ptyonoprogne,fuligula,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,523,Crow,Cape,Corvus,capensis,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,545,Bulbul,Dark-capped,Pycnonotus,tricolor,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,576,Stonechat,African,Saxicola,torquatus,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,581,Robin-Chat,Cape,Cossypha,caffra,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,639,Cisticola,Wailing,Cisticola,lais,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,646,Cisticola,Levaillant's,Cisticola,tinniens,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,686,Wagtail,Cape,Motacilla,capensis,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,692,Pipit,African,Anthus,cinnamomeus,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,703,Longclaw,Cape,Macronyx,capensis,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,707,Fiscal,"Southern ",Lanius,collaris,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,722,,Bokmakierie,Telophorus,zeylonus,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,784,Sparrow,House,Passer,domesticus,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,786,Sparrow,Cape,Passer,melanurus,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,803,Weaver,"Southern Masked ",Ploceus,velatus,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,818,Widowbird,Long-tailed,Euplectes,progne,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,843,Waxbill,Common,Estrilda,astrild,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,844,,Quailfinch,Ortygospiza,atricollis,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,846,Whydah,Pin-tailed,Vidua,macroura,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,857,Canary,Cape,Serinus,canicollis,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,859,Canary,Yellow-fronted,Crithagra,mozambica,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,867,Seedeater,Streaky-headed,Crithagra,gularis,,,,,100.0,,,,,,,,1,1,100.0
3025_2825,4142,Sparrow,"Southern Grey-headed",Passer,diffusus,,,,,100.0,,,,,,,,1,1,100.0
3025_2830,84,Ibis,"Hadada ",Bostrychia,hagedash,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,311,Pigeon,Speckled,Columba,guinea,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,316,Dove,"Cape Turtle",Streptopelia,capicola,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,383,Swift,White-rumped,Apus,caffer,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,443,Honeybird,Brown-backed,Prodotiscus,regulus,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,488,Lark,Red-capped,Calandrella,cinerea,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,495,Swallow,White-throated,Hirundo,albigularis,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,502,Swallow,"Greater Striped",Cecropis,cucullata,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,506,Martin,Rock,Ptyonoprogne,fuligula,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,523,Crow,Cape,Corvus,capensis,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,524,Raven,White-necked,Corvus,albicollis,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,545,Bulbul,Dark-capped,Pycnonotus,tricolor,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,564,Wheatear,Mountain,Myrmecocichla,monticola,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,581,Robin-Chat,Cape,Cossypha,caffra,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,622,Apalis,Bar-throated,Apalis,thoracica,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,634,Cisticola,Wing-snapping,Cisticola,ayresii,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,682,Flycatcher,"African Paradise",Terpsiphone,viridis,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,686,Wagtail,Cape,Motacilla,capensis,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,692,Pipit,African,Anthus,cinnamomeus,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,694,Pipit,Plain-backed,Anthus,leucophrys,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,703,Longclaw,Cape,Macronyx,capensis,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,707,Fiscal,"Southern ",Lanius,collaris,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,709,Boubou,Southern,Laniarius,ferrugineus,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,722,,Bokmakierie,Telophorus,zeylonus,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,733,Starling,Common,Sturnus,vulgaris,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,745,Starling,Red-winged,Onychognathus,morio,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,751,Sunbird,Malachite,Nectarinia,famosa,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,784,Sparrow,House,Passer,domesticus,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,786,Sparrow,Cape,Passer,melanurus,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,799,Weaver,Cape,Ploceus,capensis,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,803,Weaver,"Southern Masked ",Ploceus,velatus,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,818,Widowbird,Long-tailed,Euplectes,progne,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,844,,Quailfinch,Ortygospiza,atricollis,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,846,Whydah,Pin-tailed,Vidua,macroura,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,867,Seedeater,Streaky-headed,Crithagra,gularis,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,873,Bunting,Cape,Emberiza,capensis,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,1049,Prinia,Drakensberg,Prinia,hypoxantha,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,1172,White-eye,Cape,Zosterops,virens,,,,,,,,,,100.0,,,1,1,100.0
3025_2830,4142,Sparrow,"Southern Grey-headed",Passer,diffusus,,,,,,,,,,100.0,,,1,1,100.0
3025_2835,61,Egret,"Western Cattle",Bubulcus,ibis,,,,,,,100.0,,,,,100.0,2,2,100.0
3025_2835,72,,Hamerkop,Scopus,umbretta,,,,,,,100.0,,,,,0.0,1,2,50.0
3025_2835,81,Ibis,"African Sacred",Threskiornis,aethiopicus,,,,,,,0.0,,,,,100.0,1,2,50.0
3025_2835,106,Vulture,Cape,Gyps,coprotheres,,,,,,,0.0,,,,,100.0,1,2,50.0
3025_2835,123,Kestrel,Rock,Falco,rupicolus,,,,,,,100.0,,,,,0.0,1,2,50.0
3025_2835,152,Buzzard,Jackal,Buteo,rufofuscus,,,,,,,100.0,,,,,0.0,1,2,50.0
3025_2835,311,Pigeon,Speckled,Columba,guinea,,,,,,,100.0,,,,,0.0,1,2,50.0
3025_2835,316,Dove,"Cape Turtle",Streptopelia,capicola,,,,,,,100.0,,,,,100.0,2,2,100.0
3025_2835,445,Woodpecker,Ground,Geocolaptes,olivaceus,,,,,,,100.0,,,,,0.0,1,2,50.0
3025_2835,488,Lark,Red-capped,Calandrella,cinerea,,,,,,,100.0,,,,,0.0,1,2,50.0
3025_2835,502,Swallow,"Greater Striped",Cecropis,cucullata,,,,,,,0.0,,,,,100.0,1,2,50.0
3025_2835,522,Crow,Pied,Corvus,albus,,,,,,,0.0,,,,,100.0,1,2,50.0
3025_2835,523,Crow,Cape,Corvus,capensis,,,,,,,100.0,,,,,100.0,2,2,100.0
3025_2835,524,Raven,White-necked,Corvus,albicollis,,,,,,,100.0,,,,,100.0,2,2,100.0
3025_2835,564,Wheatear,Mountain,Myrmecocichla,monticola,,,,,,,100.0,,,,,100.0,2,2,100.0
3025_2835,697,Pipit,"African Rock",Anthus,crenatus,,,,,,,100.0,,,,,0.0,1,2,50.0
3025_2835,703,Longclaw,Cape,Macronyx,capensis,,,,,,,100.0,,,,,0.0,1,2,50.0
3025_2835,707,Fiscal,"Southern ",Lanius,collaris,,,,,,,100.0,,,,,100.0,2,2,100.0
3025_2835,722,,Bokmakierie,Telophorus,zeylonus,,,,,,,100.0,,,,,0.0,1,2,50.0
3025_2835,745,Starling,Red-winged,Onychognathus,morio,,,,,,,100.0,,,,,0.0,1,2,50.0
3025_2835,784,Sparrow,House,Passer,domesticus,,,,,,,100.0,,,,,0.0,1,2,50.0
3025_2835,786,Sparrow,Cape,Passer,melanurus,,,,,,,100.0,,,,,100.0,2,2,100.0
3025_2835,844,,Quailfinch,Ortygospiza,atricollis,,,,,,,100.0,,,,,0.0,1,2,50.0
3025_2835,857,Canary,Cape,Serinus,canicollis,,,,,,,100.0,,,,,0.0,1,2,50.0
3025_2835,873,Bunting,Cape,Emberiza,capensis,,,,,,,100.0,,,,,0.0,1,2,50.0
3025_2835,940,Dove,Rock,Columba,livia,,,,,,,0.0,,,,,100.0,1,2,50.0
3025_2835,1049,Prinia,Drakensberg,Prinia,hypoxantha,,,,,,,100.0,,,,,0.0,1,2,50.0
3025_2835,4142,Sparrow,"Southern Grey-headed",Passer,diffusus,,,,,,,0.0,,,,,100.0,1,2,50.0
3025_2840,61,Egret,"Western Cattle",Bubulcus,ibis,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,84,Ibis,"Hadada ",Bostrychia,hagedash,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,114,Falcon,Lanner,Falco,biarmicus,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,152,Buzzard,Jackal,Buteo,rufofuscus,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,171,Harrier-Hawk,African,Polyboroides,typus,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,311,Pigeon,Speckled,Columba,guinea,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,314,Dove,Red-eyed,Streptopelia,semitorquata,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,316,Dove,"Cape Turtle",Streptopelia,capicola,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,348,Cuckoo,Jacobin,Clamator,jacobinus,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,352,Cuckoo,Diederik,Chrysococcyx,caprius,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,385,Swift,Little,Apus,affinis,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,493,Swallow,Barn,Hirundo,rustica,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,502,Swallow,"Greater Striped",Cecropis,cucullata,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,509,Martin,Brown-throated,Riparia,paludicola,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,521,Oriole,Black-headed,Oriolus,larvatus,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,523,Crow,Cape,Corvus,capensis,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,564,Wheatear,Mountain,Myrmecocichla,monticola,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,569,Chat,Buff-streaked,Campicoloides,bifasciatus,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,570,Chat,Familiar,Oenanthe,familiaris,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,576,Stonechat,African,Saxicola,torquatus,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,637,,Neddicky,Cisticola,fulvicapilla,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,692,Pipit,African,Anthus,cinnamomeus,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,703,Longclaw,Cape,Macronyx,capensis,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,707,Fiscal,"Southern ",Lanius,collaris,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,745,Starling,Red-winged,Onychognathus,morio,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,746,Starling,Pied,Lamprotornis,bicolor,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,784,Sparrow,House,Passer,domesticus,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,786,Sparrow,Cape,Passer,melanurus,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,799,Weaver,Cape,Ploceus,capensis,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,818,Widowbird,Long-tailed,Euplectes,progne,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,857,Canary,Cape,Serinus,canicollis,,,,,,,,,,,100.0,,1,1,100.0
3025_2840,872,Bunting,Cinnamon-breasted,Emberiza,tahapisi,,,,,,,,,,,100.0,,1,1,100.0
3030_2720,6,Grebe,Little,Tachybaptus,ruficollis,100.0,,,,,,0.0,,,,,,1,2,50.0
3030_2720,61,Egret,"Western Cattle",Bubulcus,ibis,0.0,,,,,,100.0,,,,,,1,2,50.0
3030_2720,84,Ibis,"Hadada ",Bostrychia,hagedash,100.0,,,,,,0.0,,,,,,1,2,50.0
3030_2720,89,Goose,Egyptian,Alopochen,aegyptiaca,100.0,,,,,,100.0,,,,,,2,2,100.0
3030_2720,96,Duck,Yellow-billed,Anas,undulata,100.0,,,,,,100.0,,,,,,2,2,100.0
3030_2720,130,Kite,"Black-winged ",Elanus,caeruleus,100.0,,,,,,100.0,,,,,,2,2,100.0
3030_2720,212,Coot,Red-knobbed,Fulica,cristata,100.0,,,,,,0.0,,,,,,1,2,50.0
3030_2720,311,Pigeon,Speckled,Columba,guinea,100.0,,,,,,100.0,,,,,,2,2,100.0
3030_2720,316,Dove,"Cape Turtle",Streptopelia,capicola,0.0,,,,,,100.0,,,,,,1,2,50.0
3030_2720,317,Dove,Laughing,Spilopelia,senegalensis,100.0,,,,,,100.0,,,,,,2,2,100.0
3030_2720,390,Mousebird,Speckled,Colius,striatus,100.0,,,,,,100.0,,,,,,2,2,100.0
3030_2720,522,Crow,Pied,Corvus,albus,100.0,,,,,,100.0,,,,,,2,2,100.0
3030_2720,524,Raven,White-necked,Corvus,albicollis,0.0,,,,,,100.0,,,,,,1,2,50.0
3030_2720,544,Bulbul,"African Red-eyed",Pycnonotus,nigricans,100.0,,,,,,0.0,,,,,,1,2,50.0
3030_2720,564,Wheatear,Mountain,Myrmecocichla,monticola,0.0,,,,,,100.0,,,,,,1,2,50.0
3030_2720,575,Chat,"Ant-eating ",Myrmecocichla,formicivora,0.0,,,,,,100.0,,,,,,1,2,50.0
3030_2720,692,Pipit,African,Anthus,cinnamomeus,100.0,,,,,,100.0,,,,,,2,2,100.0
3030_2720,703,Longclaw,Cape,Macronyx,capensis,100.0,,,,,,0.0,,,,,,1,2,50.0
3030_2720,707,Fiscal,"Southern ",Lanius,collaris,100.0,,,,,,100.0,,,,,,2,2,100.0
3030_2720,733,Starling,Common,Sturnus,vulgaris,0.0,,,,,,100.0,,,,,,1,2,50.0
3030_2720,737,Starling,Cape,Lamprotornis,nitens,100.0,,,,,,100.0,,,,,,2,2,100.0
3030_2720,745,Starling,Red-winged,Onychognathus,morio,100.0,,,,,,100.0,,,,,,2,2,100.0
3030_2720,746,Starling,Pied,Lamprotornis,bicolor,100.0,,,,,,100.0,,,,,,2,2,100.0
3030_2720,784,Sparrow,House,Passer,domesticus,0.0,,,,,,100.0,,,,,,1,2,50.0
3030_2720,786,Sparrow,Cape,Passer,melanurus,100.0,,,,,,100.0,,,,,,2,2,100.0
3030_2720,799,Weaver,Cape,Ploceus,capensis,100.0,,,,,,0.0,,,,,,1,2,50.0
3030_2720,803,Weaver,"Southern Masked ",Ploceus,velatus,100.0,,,,,,100.0,,,,,,2,2,100.0
3030_2720,808,Bishop,"Southern Red",Euplectes,orix,0.0,,,,,,100.0,,,,,,1,2,50.0
3030_2720,818,Widowbird,Long-tailed,Euplectes,progne,100.0,,,,,,0.0,,,,,,1,2,50.0
