Pentad,Spp,Common_group,Common_species,Genus,Species,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total_Records,Total_Cards,ReportingRate
3035_1830,317,Dove,Laughing,Spilopelia,senegalensis,,,100.0,,,,,100.0,,,,,3,3,100.0
3035_1830,432,Barbet,"Acacia Pied",Tricholaema,leucomelas,,,100.0,,,,,100.0,,,,,3,3,100.0
3035_1830,445,Woodpecker,Ground,Geocolaptes,olivaceus,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,461,Lark,Karoo,Calendulauda,albescens,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,463,Lark,Large-billed,Galerida,magnirostris,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,488,Lark,Red-capped,Calandrella,cinerea,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,506,Martin,Rock,Ptyonoprogne,fuligula,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,522,Crow,Pied,Corvus,albus,,,100.0,,,,,100.0,,,,,3,3,100.0
3035_1830,524,Raven,White-necked,Corvus,albicollis,,,100.0,,,,,0.0,,,,,1,3,33.3
3035_1830,525,Tit,Grey,Melaniparus,afer,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,543,Bulbul,Cape,Pycnonotus,capensis,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,564,Wheatear,Mountain,Myrmecocichla,monticola,,,100.0,,,,,100.0,,,,,3,3,100.0
3035_1830,566,Chat,Karoo,Emarginata,schlegelii,,,100.0,,,,,0.0,,,,,1,3,33.3
3035_1830,570,Chat,Familiar,Oenanthe,familiaris,,,100.0,,,,,100.0,,,,,3,3,100.0
3035_1830,575,Chat,"Ant-eating ",Myrmecocichla,formicivora,,,100.0,,,,,100.0,,,,,3,3,100.0
3035_1830,583,"Scrub Robin",Karoo,Cercotrichas,coryphoeus,,,0.0,,,,,100.0,,,,,2,3,66.7
3035_1830,613,Warbler,Cinnamon-breasted,Euryptila,subcinnamomea,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,638,Cisticola,Grey-backed,Cisticola,subruficapilla,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,659,Warbler,"Layard's ",Curruca,layardi,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,663,Flycatcher,Chat,Melaenornis,infuscatus,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,686,Wagtail,Cape,Motacilla,capensis,,,0.0,,,,,100.0,,,,,2,3,66.7
3035_1830,707,Fiscal,"Southern ",Lanius,collaris,,,100.0,,,,,100.0,,,,,3,3,100.0
3035_1830,722,,Bokmakierie,Telophorus,zeylonus,,,100.0,,,,,100.0,,,,,3,3,100.0
3035_1830,737,Starling,Cape,Lamprotornis,nitens,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,744,Starling,Pale-winged,Onychognathus,nabouroup,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,751,Sunbird,Malachite,Nectarinia,famosa,,,0.0,,,,,100.0,,,,,2,3,66.7
3035_1830,760,Sunbird,"Southern Double-collared",Cinnyris,chalybeus,,,100.0,,,,,100.0,,,,,3,3,100.0
3035_1830,764,Sunbird,Dusky,Cinnyris,fuscus,,,0.0,,,,,50.0,,,,,1,3,33.3
3035_1830,784,Sparrow,House,Passer,domesticus,,,100.0,,,,,50.0,,,,,2,3,66.7
